sf_id,company_name,industry,sub_industry,annual_revenue,employee_count,headquarters,full_name,title,department,role_type,authority_level,budget_authority,veto_power,tenure,previous_role,education,key_priorities,pain_points,source_file,extraction_confidence,m_a_score,m_a_rationale,ransomware_score,ransomware_rationale,overall_priority,engagement_approach,extraction_date,psi_version
A-150021,John Deere Company,"Classification:** Agricultural, Construction & Forestry Equipment Manufacturing",,,,,Ryan D. Campbell,Chief Financial Officer,Executive,CFO,Executive Decision Maker,Yes,No,8+ years,"roles: Vice President of Finance, Controller positions",,,,John_Deere_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150021,John Deere Company,"Classification:** Agricultural, Construction & Forestry Equipment Manufacturing",,,,,Manufacturing OT Security Assessment,Primary Contact**: James Johnson (CISO) with manufacturing operations leadership,Security,CISO,Executive Decision Maker,No,No,,,,,,John_Deere_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,100,"Ransomware impact: CISO role, Operational responsibility",Priority 1,Emphasize operational resilience and business continuity,2025-06-18 10:14:56,v1.0
A-150021,John Deere Company,"Classification:** Agricultural, Construction & Forestry Equipment Manufacturing",,,,,Connected Equipment Security Analysis,Primary Contact**: Jahmy Hindman (CTO) with product development team,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,John_Deere_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-150021,John Deere Company,"Classification:** Agricultural, Construction & Forestry Equipment Manufacturing",,,,,Supply Chain Security Evaluation,Primary Contact**: Supply Chain VP with security operations support,Security,VP,Decision Influencer,Yes,No,,,,,,John_Deere_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,40,Ransomware impact: Operational responsibility,Priority 4,Emphasize operational resilience and business continuity,2025-06-18 10:14:56,v1.0
A-150021,John Deere Company,"Classification:** Agricultural, Construction & Forestry Equipment Manufacturing",,,,,Engagement Success Indicators,Executive Commitment**: CEO and C-level leadership engagement and support,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,John_Deere_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Beth E. Ford,President & CEO (Since 2018),Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,** Columbia University - Columbia Business School,"** Agriculture policy advocacy, immigration reform, sustainability initiatives",,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Teddy Bekele,CTO,Technology,CIO/CTO,Executive Decision Maker,No,No,,,ms,"Areas:** Digital transformation for next 100 years, IT infrastructure modernization",,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Against Traditional Cybersecurity Vendors,Emphasis:** Agricultural sector specialization and operational technology expertise,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Beth Ford,Chief Executive Officer (Primary Target),Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,,,Land_O_Lakes_Inc_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Dan Knutson,President & Chief Operating Officer,Executive,COO,Ultimate Decision Maker,Yes,Yes,,,,,,Land_O_Lakes_Inc_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: President role,100,Ransomware impact: Chief Operating Officer role,Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-150022,Land O Lakes Inc,leader in environmental stewardship programs,,,"9,000",,Rob Carlson,Chief Financial Officer,Executive,CFO,Executive Decision Maker,Yes,No,,,,,,Land_O_Lakes_Inc_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,M. Susan Hardwick,"President & CEO (February 2022 - May 14, 2025)",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,at American Water with deep institutional knowledge,CFO who served as Interim CEO during Walter Lynch's hospitalization,,"** Operational excellence, infrastructure investment, regulatory compliance",,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,100,"Ransomware impact: CEO role, Critical infrastructure",Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,John C. Griffith,"President & CEO-elect (Effective May 14, 2025)",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,"** Long-term growth targets, capital investment optimization",,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,100,"Ransomware impact: CEO role, Critical infrastructure",Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Board of Directors,Independent Oversight:** Majority independent board with utility and business expertise,Executive,Board Member,Stakeholder,No,No,,,,,,Organization_Foundation.md,0.9,80,M&A relevance: Board Member position,45,Ransomware impact: Critical infrastructure,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,David Bowler,Chief Financial Officer,Executive,CFO,Executive Decision Maker,Yes,No,,"Deputy CFO and Treasurer, now principal financial officer",,"** Capital allocation optimization, cost management, financial performance",,Engagement_Strategy.md,0.9,100,M&A relevance: Chief Financial Officer role,90,"Ransomware impact: CFO position, Critical infrastructure",Priority 1,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,"CEO Transition Period (May 14, 2025)",Strategic Timing:** New CEO seeking to establish cybersecurity leadership priorities,Security,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Engagement_Strategy.md,0.9,85,M&A relevance: CEO role,100,"Ransomware impact: CEO role, Critical infrastructure",Priority 1,Technical threat landscape and security solutions,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Primary Risk Factors,Leadership Transition:** CEO change potentially affecting strategic priorities and vendor relationships,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,- **Technical Challenges:** Complex operational environment creating implementation challenges,** Complex operational environment creating implementation challenges,Engagement_Strategy.md,0.9,85,M&A relevance: CEO role,100,"Ransomware impact: CEO role, Critical infrastructure",Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Advanced Treatment Technology Implementation,Membrane Technology:** Expansion of membrane bioreactor and ultrafiltration systems,Technology,CIO/CTO,Executive Decision Maker,No,No,,,ms,,,Business_Initiatives.md,0.9,30,M&A relevance: General stakeholder,100,"Ransomware impact: CTO role, Critical infrastructure",Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Post,October 2024 Security Enhancement,Technology,CIO/CTO,Executive Decision Maker,No,No,,,ms,,,Business_Initiatives.md,0.9,30,M&A relevance: General stakeholder,100,"Ransomware impact: CTO role, Critical infrastructure",Priority 1,Technical threat landscape and security solutions,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Governance Excellence,Board Independence:** Majority independent board with diverse expertise,Executive,Board Member,Stakeholder,No,No,,,,,,Strategic_Context.md,0.9,80,M&A relevance: Board Member position,45,Ransomware impact: Critical infrastructure,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150023,American Water Works,Leadership:** Largest publicly traded water utility in the United States,,,,,Cybersecurity Risk Management,October 2024 Incident Response:** Demonstrated rapid and effective incident response capabilities,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,Strategic_Context.md,0.9,30,M&A relevance: General stakeholder,100,"Ransomware impact: CTO role, Critical infrastructure",Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-150024,International Paper Company,,,,,,"Andrew ""Andy"" Silvernail",Chairman & Chief Executive Officer,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,International_Paper_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: Chairman role,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-150024,International Paper Company,,,,,,Lance Loeffler,Senior Vice President & Chief Financial Officer,Executive,CFO,Ultimate Decision Maker,Yes,Yes,,,,,,International_Paper_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-150024,International Paper Company,,,,,,Tim Nicholls,"Executive Vice President & President, DS Smith Division",Executive,EVP,Ultimate Decision Maker,Yes,Yes,,,,,,International_Paper_Company_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-153007,Hyfluence Systems Corp,,,,,,Ron Klopfer,Chief Executive Officer & Co-founder,Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,,,Hyfluence_Systems_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-153007,Hyfluence Systems Corp,,,,,,Angela Das,Chief Technology Officer,Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,,,Hyfluence_Systems_GTM_Part_3_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: Chief Technology Officer role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Scott L. Strazik,Chief Executive Officer,Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,on energy transition and decarbonization,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Kenneth Parks,Chief Financial Officer,Executive,CFO,Executive Decision Maker,Yes,No,,,,on operational efficiency and cost optimization,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Philippe Piron,"CEO, Electrification Systems",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,on grid modernization and renewable energy integration,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Scott Reese,"CEO, Electrification Software",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,ms,on operational efficiency and digital transformation,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Vic Abate,"CEO, Wind Business",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,on wind energy advancement and cost reduction,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Daniel Garceau,Chief Supply Chain Officer,Operations,Other C-Suite,Executive Decision Maker,Yes,No,,,,on supply chain resilience and efficiency,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-153223,GE Vernova Energy,,,,,,Pablo Koziner,Chief Commercial Officer,Sales,Other C-Suite,Executive Decision Maker,Yes,No,,,,on competitive positioning and market expansion,,GE_Vernova_Energy_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
